gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,0,0,-1.2280226593821602,1,1,0.2737787263101618,-0.9311419146373124,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1,0.6896845705995414,1,0,-1.460141699179234,-0.545079104867275,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,0.8528936965554309,1,0,-0.12520583947838546,0.4628715193424623,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0,1,1,-1.2688249408711325,0,0,-1.135966739476039,-0.9861891883691006,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.3711747481137403,1,1,0.8539687823943415,-0.03712273489179552,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,0,0,-1.1872203778931878,0,0,-1.2988854371730296,-0.9650973441632462,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.546532481867961,1,1,1.5006562661099456,2.3425740135367517,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,1,0,0,0.11845262975392819,1,0,0.20561886298795173,0.0734153844793693,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.5873347633569335,1,1,1.1399077212094675,2.0889395967773936,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,1,-0.0039542147129889285,0,0,-0.4576929776355084,-0.2661610893753469,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,1.0161028225113204,1,1,0.7708469978550607,1.1671971728075674,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.1464180964042154,1,0,-0.4194569567474393,-0.91038274936215,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,1.0569051040002928,1,1,-1.327146843916385,-0.32819462065166083,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.0447564962019613,1,1,0.46828370213207904,0.08057907078693077,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.0447564962019613,1,0,1.3294253899590271,0.4223290469888327,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.0240112519372981,1,0,-0.09860686842581573,-0.804901349737499,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-1.1464180964042154,1,0,-1.4917279773041607,-0.9566251207282974,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,-1.1056158149152429,1,0,-1.456816827797663,-0.9554718337685663,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0,0,0,-0.3303724666247679,1,1,0.8373444254864854,0.0025991294327943133,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,0.32246403719879,1,0,0.5464181795990027,0.3900148335209782,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,0,1,0.03684806677598344,1,1,1.028524529926831,0.45317947316164386,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,-0.3711747481137403,1,0,-0.48761682006964946,-0.5199729348977408,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,-0.20796562215785078,1,0,1.0185499157821174,0.09273294105486789,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,-1.1464180964042154,1,0,-0.45436810625393714,-0.9324726303600793,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,0,1.2609165114451546,1,1,1.4923440876560177,2.035067788600716,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,-1.3096272223601049,1,0,-1.4751036203963046,-0.37970440842042696,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,1.424125637401044,1,1,0.7991084045984165,1.5723779317946884,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,0,0,-1.2280226593821602,1,1,0.804095711670773,-0.9200747955429684,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,1.6281370448459058,1,1,1.4723948593665905,2.4276067482215526,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,-0.9832089704483259,1,0,-1.4850782345410183,-0.9418098190148266,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0,1.5873347633569335,1,0,0.6262150927567124,1.7177808031023445,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,-0.8608021259814087,1,0,0.2039564272971662,-0.6317308770147753,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0,1,1,1.3425210744230993,1,1,0.6594638065724248,1.3622135619790465,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,-0.452779311091685,1,1,-0.183391088655882,-0.4604455848993044,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,1,0,0.15925491124290056,0,0,-0.964735863325121,-0.4149794643714377,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1,0,1.6281370448459058,1,1,1.5056435731823028,2.4958724647994908,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
0,0,1,1,0.975300541022348,1,0,0.5613801008160734,1.0498945818456709,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,1,1,1.6281370448459058,1,1,1.0218747871636884,2.0358440394389965,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,1,0,0.07765034826495582,1,0,-0.4709924631617933,-0.19436897613207632,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.779197563003464,0,1,-1.107705332732684,-0.8455547150680258,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.8120914150664585,1,1,-0.4859543843788639,0.12511369030886083,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,1.3833233559120717,1,1,1.3261005185774561,2.043584369226424,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,-0.452779311091685,1,0,1.312801033051171,-0.01707328466877532,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,1,1,1.5873347633569335,1,1,1.0434864511439017,2.0386163638614274,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
0,0,1,0,1.6281370448459058,1,0,-1.3138473583901,-0.16928498475792156,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,0,-0.8199998444924363,1,1,0.49322023749386323,-0.5809197150004617,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,0.7712891335774861,1,1,0.5580552294345024,0.8306813451152147,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0,0,-0.9016044074703811,1,0,-0.437743749346081,-0.7785753570220952,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,1.6281370448459058,1,0,0.8223825042694147,1.8181611257897223,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,0.8120914150664585,1,0,0.7126617486775643,0.9669022779357797,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,0,1,1,1.6281370448459058,1,0,-1.3022103085546006,-0.20676681094918734,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-1.2688249408711325,1,1,1.2330041198934618,-0.9545846899533883,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,-0.08555877769093367,1,1,0.9886260733479761,0.24439017625952775,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,0,0,0,-1.2688249408711325,1,1,-0.45436810625393714,-0.9770959642635273,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,1.0569051040002928,1,1,1.352699489630026,1.663997709307185,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
1,1,0,0,-1.1464180964042154,0,1,-1.3022103085546006,-0.9541189394504199,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,0.20005719273187292,1,0,0.9952758161111187,0.5355951335916695,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,1,0,1.424125637401044,1,0,-1.486740670231804,-0.40732784896552837,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,1.1385096669782375,0,0,-0.8234288296083436,0.07585502997110849,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-0.12636105917990603,1,1,1.144895028281824,0.24556564181463847,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0,-0.12636105917990603,1,1,0.32697666841530176,-0.11543535517662369,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.20005719273187292,0,0,-1.189164681581179,-0.5677456293450701,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2688249408711325,1,1,-1.5133396412843738,-0.9912237295202351,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.975300541022348,1,1,1.3626741037747394,1.5706701799504708,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,0,-1.2280226593821602,1,0,-0.5042411769775056,-0.9535866531613132,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1,-0.41197702960271265,1,1,-1.456816827797663,-0.7911727991976213,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-1.2688249408711325,1,1,0.3701999963757277,-0.9660953809553213,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,1,0,-0.6975930000255193,1,1,1.0069128659466182,-0.42957298013111395,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,1,0.11845262975392819,1,1,0.2571543694023057,0.10719338524226743,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True
0,0,0,1,-1.2688249408711325,1,1,0.17569502055381095,-0.9686902766147166,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
